SalaryID,EmployeeID,BasicPay,Allowances,Deductions,NetPay,PaymentDate
5020,5020,73395.4,28038.6,17099.41,84334.59,2019-12-16
5021,5021,61185.07,10592.85,11933.62,59844.3,2019-12-08
5022,5022,41534.3,12679.4,9599.43,44614.27,2017-03-18
5023,5023,20571.6,7433.2,6818.95,21185.85,2020-03-30
5024,5024,57713.88,12826.56,6654.84,63885.6,2023-02-25
5025,5025,57747.71,29062.42,19435.52,67374.61,2014-04-02
5026,5026,41227.2,13767.54,6035.32,48959.42,2013-12-06
5027,5027,80593.4,28596.46,13262.86,95927.0,2021-04-02
5028,5028,25564.35,14424.61,7265.25,32723.71,2017-06-16
5029,5029,34138.11,5527.48,7488.38,32177.21,2024-01-05
5030,5030,22724.14,6426.98,7577.21,21573.91,2011-03-07
5031,5031,89488.43,19154.59,12161.51,96481.51,2023-04-08
5032,5032,78927.15,12634.03,15958.62,75602.56,2011-04-27
5033,5033,23788.45,12559.0,7853.89,28493.56,2015-04-22
5034,5034,55488.32,24305.63,7811.24,71982.71,2021-09-11
5035,5035,66680.19,15511.87,15060.6,67131.46,2024-11-12
5036,5036,56230.72,13210.54,18995.43,50445.83,2023-02-14
5037,5037,86469.53,21291.81,12497.56,95263.78,2014-09-27
5038,5038,74630.04,29693.47,18390.85,85932.66,2022-04-07
5039,5039,61970.47,21190.72,13536.15,69625.04,2024-07-17
5040,5040,83688.96,13307.31,17129.98,79866.29,2021-10-10
5041,5041,66196.21,13094.23,7599.89,71690.55,2012-07-19
5042,5042,23149.75,5032.69,8694.87,19487.57,2021-06-07
5043,5043,32866.79,14761.99,9602.18,38026.6,2017-08-07
5044,5044,66455.18,10269.08,6967.34,69756.92,2018-09-14
5045,5045,33754.37,9055.12,6215.94,36593.55,2024-06-15
5046,5046,41272.03,5126.6,5985.62,40413.01,2024-05-03
5047,5047,98740.3,16646.75,18367.02,97020.03,2011-12-05
5048,5048,78075.34,20915.3,14871.94,84118.7,2011-05-24
5049,5049,38598.4,11071.32,5472.04,44197.68,2021-08-14
5050,5050,70052.34,11131.0,15638.79,65544.55,2018-06-16
5051,5051,42757.05,12506.11,7814.74,47448.42,2013-02-11
5052,5052,50222.61,20054.5,14228.69,56048.42,2010-06-14
5053,5053,74185.95,11058.53,12957.94,72286.54,2017-12-19
5054,5054,40057.52,10744.64,5307.51,45494.65,2015-04-11
5055,5055,68008.13,14141.23,9014.42,73134.94,2023-01-17
5056,5056,72783.17,28857.41,12496.47,89144.11,2016-08-26
5057,5057,97705.71,11188.12,16592.98,92300.85,2012-08-01
5058,5058,98222.14,15623.74,17554.98,96290.9,2014-05-07
5059,5059,83560.68,19575.85,16295.59,86840.94,2016-11-10
5060,5060,77172.33,13905.53,14121.94,76955.92,2024-02-03
5061,5061,39349.76,14622.25,8649.85,45322.16,2018-07-18
5062,5062,62587.3,18813.31,14098.62,67301.99,2020-04-26
5063,5063,62868.27,14113.79,6085.61,70896.45,2010-07-22
5064,5064,52001.49,8004.14,9022.67,50982.96,2011-05-08
5065,5065,65591.93,10159.62,17966.08,57785.47,2012-12-28
5066,5066,34335.02,9281.52,7196.72,36419.82,2020-01-21
5067,5067,85679.41,14398.13,17950.43,82127.11,2016-01-23
5068,5068,77601.75,18301.49,19112.89,76790.35,2021-10-25
5069,5069,37855.26,11665.14,7772.72,41747.68,2021-09-14
5070,5070,38812.8,7464.06,5516.84,40760.02,2021-04-21
5071,5071,79499.41,11805.08,10464.89,80839.6,2015-02-25
5072,5072,31516.62,6888.21,9372.2,29032.63,2016-02-12
5073,5073,59479.64,6546.73,9748.97,56277.4,2021-08-25
5074,5074,50947.23,19213.48,14504.21,55656.5,2013-10-06
5075,5075,93167.8,15768.81,11569.67,97366.94,2015-06-19
5076,5076,32148.64,13834.36,6496.49,39486.51,2013-04-11
5077,5077,51085.86,23895.23,19684.93,55296.16,2020-05-03
5078,5078,74633.13,20553.08,17091.01,78095.2,2014-07-26
5079,5079,40267.36,14597.5,5442.24,49422.62,2014-04-14
5080,5080,56173.66,10770.48,6709.62,60234.52,2023-08-23
5081,5081,42911.8,11128.24,6322.52,47717.52,2020-02-21
5082,5082,85015.65,13385.38,5934.32,92466.71,2021-10-04
5083,5083,80813.79,28727.52,16908.42,92632.89,2015-09-21
5084,5084,86729.4,27039.85,19812.25,93957.0,2014-06-03
5085,5085,78775.2,29510.52,15323.37,92962.35,2015-05-01
5086,5086,45594.05,9119.04,8478.92,46234.17,2022-04-13
5087,5087,84209.03,18564.43,13732.2,89041.26,2018-04-13
5088,5088,81258.62,19534.83,8755.94,92037.51,2013-09-20
5089,5089,54717.81,10637.88,6728.45,58627.24,2021-07-15
5090,5090,52210.24,14071.83,18189.45,48092.62,2017-12-09
5091,5091,71905.83,10820.38,16320.38,66405.83,2022-08-25
5092,5092,40470.35,6301.27,9438.19,37333.43,2015-07-22
5093,5093,53996.15,14764.9,9872.68,58888.37,2019-06-05
5094,5094,53890.66,8700.82,6847.6,55743.88,2010-03-11
5095,5095,58562.25,5968.29,7196.36,57334.18,2013-05-11
5096,5096,94378.76,15717.93,12983.7,97112.99,2018-10-16
5097,5097,57012.24,19726.06,14591.35,62146.95,2012-12-25
5098,5098,75317.75,14069.07,12553.83,76832.99,2017-12-14
5099,5099,57503.1,13331.84,6777.31,64057.63,2019-07-24
5100,5100,72133.26,23284.41,16266.63,79151.04,2022-04-01
5101,5101,54498.42,14997.31,7297.79,62197.94,2022-08-15
5102,5102,93907.92,14524.42,16271.25,92161.09,2016-04-23
5103,5103,71859.94,23206.63,18065.03,77001.54,2017-11-20
5104,5104,101698.03,12541.06,19964.76,94274.33,2011-02-08
5105,5105,43350.82,13984.13,8986.27,48348.68,2016-03-30
5106,5106,53503.04,8018.04,5704.94,55816.14,2010-12-27
5107,5107,58041.94,12479.97,12817.86,57704.05,2019-06-06
5108,5108,94148.3,12762.4,9650.14,97260.56,2022-05-06
5109,5109,73529.12,18513.57,5647.99,86394.7,2020-02-04
5110,5110,93214.4,14055.14,18679.44,88590.1,2013-11-07
5111,5111,87774.29,21718.24,9572.13,99920.4,2020-07-23
5112,5112,89242.22,10458.12,12283.85,87416.49,2020-10-13
5113,5113,42868.23,9303.51,7863.36,44308.38,2010-09-14
5114,5114,77544.55,25908.13,11728.66,91724.02,2019-12-16
5115,5115,54634.47,16832.1,6362.22,65104.35,2022-05-02
5116,5116,57817.79,14347.84,6947.94,65217.69,2010-07-27
5117,5117,40678.67,8264.76,9767.31,39176.12,2015-05-15
5118,5118,59357.89,13305.72,7791.02,64872.59,2014-10-29
5119,5119,55171.93,16053.73,15084.73,56140.93,2012-10-28
5120,5120,61540.07,23375.99,14401.57,70514.49,2014-11-22
5121,5121,27787.44,8492.24,9991.34,26288.34,2019-11-20
5122,5122,45345.05,10878.09,7502.53,48720.61,2021-09-10
5123,5123,51386.34,17203.65,13708.91,54881.08,2016-01-28
5124,5124,41697.58,5647.88,7123.76,40221.7,2018-03-10
5125,5125,28374.12,7392.31,9788.67,25977.76,2016-09-23
5126,5126,69013.37,19343.55,7461.9,80895.02,2019-01-02
5127,5127,27897.05,5222.87,7175.82,25944.1,2018-02-10
5128,5128,62494.68,10598.22,12559.41,60533.49,2024-10-22
5129,5129,64557.73,17618.32,18951.84,63224.21,2022-08-21
5130,5130,93241.71,22820.49,19058.37,97003.83,2018-05-22
5131,5131,20275.71,11780.4,9382.07,22674.04,2020-12-30
5132,5132,52697.02,11528.12,11240.23,52984.91,2017-10-13
5133,5133,35013.31,13846.14,6343.39,42516.06,2021-07-02
5134,5134,49138.32,14193.16,9209.92,54121.56,2019-11-19
5135,5135,54254.82,27056.46,10477.25,70834.03,2017-07-31
5136,5136,74322.64,23735.9,18846.06,79212.48,2010-02-21
5137,5137,100951.79,10951.45,15404.31,96498.93,2010-06-05
5138,5138,38945.23,11134.92,7468.18,42611.97,2017-03-19
5139,5139,68427.44,25320.7,18896.54,74851.6,2010-09-20
5140,5140,93445.65,21944.09,15624.91,99764.83,2012-03-29
5141,5141,50866.32,22363.0,18591.49,54637.83,2024-07-30
5142,5142,65804.38,17754.08,10261.08,73297.38,2024-04-29
5143,5143,59143.81,28107.39,9121.76,78129.44,2013-01-16
5144,5144,81764.25,17028.12,18156.32,80636.05,2020-07-24
5145,5145,52437.05,11334.51,6486.26,57285.3,2024-02-27
5146,5146,78074.36,15574.44,5613.4,88035.4,2014-01-30
5147,5147,40368.09,5775.19,9289.39,36853.89,2013-01-25
5148,5148,76791.31,26782.51,10055.37,93518.45,2020-06-10
5149,5149,64978.97,22382.68,15361.82,71999.83,2024-01-04
5150,5150,64107.95,19737.62,10600.93,73244.64,2011-08-16
5151,5151,78641.19,23014.3,14895.93,86759.56,2023-03-20
5152,5152,89812.37,17357.09,11570.15,95599.31,2021-05-28
5153,5153,56298.02,20643.69,8979.8,67961.91,2017-05-21
5154,5154,52931.35,15172.45,10266.63,57837.17,2020-08-07
5155,5155,58363.0,6051.15,7623.4,56790.75,2017-07-22
5156,5156,85295.92,26031.39,13648.64,97678.67,2022-10-14
5157,5157,79668.81,24176.57,7432.0,96413.38,2012-10-02
5158,5158,57695.2,8051.92,5979.82,59767.3,2013-09-30
5159,5159,58499.1,21848.88,6834.19,73513.79,2016-11-26
5160,5160,30657.46,13562.29,7229.75,36990.0,2016-03-17
5161,5161,23092.77,11102.33,5119.86,29075.24,2010-05-03
5162,5162,34427.93,9837.48,7547.43,36717.98,2021-07-22
5163,5163,77473.57,15592.99,6657.71,86408.85,2020-12-06
5164,5164,58225.25,11185.3,7956.33,61454.22,2021-12-14
5165,5165,75858.0,17340.13,10556.85,82641.28,2015-09-14
5166,5166,22019.36,10511.62,6098.7,26432.28,2024-12-06
5167,5167,56908.38,12152.68,14079.09,54981.97,2016-06-11
5168,5168,48308.15,13169.4,5896.46,55581.09,2023-06-17
5169,5169,78505.99,23646.39,5201.99,96950.39,2011-08-06
5170,5170,32754.55,13842.74,9062.71,37534.58,2020-01-27
5171,5171,102404.06,16285.22,19510.8,99178.48,2014-03-02
5172,5172,48101.96,5118.22,6351.77,46868.41,2014-06-11
5173,5173,40539.11,6884.91,9082.58,38341.44,2021-02-13
5174,5174,22136.84,12829.35,9235.65,25730.54,2019-04-22
5175,5175,78196.2,17601.39,15611.14,80186.45,2018-08-13
5176,5176,92035.2,15978.53,8485.85,99527.88,2017-03-21
5177,5177,34263.51,5741.75,7112.29,32892.97,2020-03-16
5178,5178,98428.81,13233.96,18610.36,93052.41,2015-05-24
5179,5179,27308.02,13766.68,6897.57,34177.13,2016-03-15
5180,5180,45575.85,14301.88,8091.6,51786.13,2013-05-05
5181,5181,69503.98,25679.18,17588.99,77594.17,2010-04-03
5182,5182,75435.61,17965.4,14260.07,79140.94,2014-10-16
5183,5183,70049.85,16033.83,9633.59,76450.09,2021-09-16
5184,5184,55649.82,20807.89,6692.48,69765.23,2012-04-09
5185,5185,51595.41,12847.29,15984.2,48458.5,2018-04-14
5186,5186,55438.58,10758.93,5808.02,60389.49,2012-12-21
5187,5187,54560.95,29942.51,16928.5,67574.96,2015-05-07
5188,5188,65759.91,13755.1,6810.29,72704.72,2021-08-25
5189,5189,76116.71,28074.09,16537.19,87653.61,2020-08-30
5190,5190,60897.92,24250.86,10596.19,74552.59,2018-06-06
5191,5191,92087.06,22679.43,18000.0,96766.49,2019-04-30
5192,5192,57087.18,25098.34,16721.12,65464.4,2018-05-17
5193,5193,35323.86,9204.37,5786.65,38741.58,2021-06-21
5194,5194,51735.2,7845.14,9075.3,50505.04,2022-05-14
5195,5195,57980.07,15357.54,5415.88,67921.73,2017-05-13
5196,5196,55619.89,22477.45,18972.53,59124.81,2024-11-25
5197,5197,50978.02,13588.36,9774.87,54791.51,2016-10-25
5198,5198,40384.13,11367.81,6177.96,45573.98,2024-07-03
5199,5199,80941.85,21730.45,9405.88,93266.42,2020-07-12
5200,5200,30018.35,13155.46,7014.09,36159.72,2016-03-05
5201,5201,41045.22,12020.46,7364.05,45701.63,2013-12-17
5202,5202,58361.0,13223.54,8114.65,63469.89,2021-04-26
5203,5203,70282.74,19078.29,7445.68,81915.35,2021-04-03
5204,5204,52780.67,7458.32,8575.75,51663.24,2014-11-09
5205,5205,26532.26,6384.04,6868.41,26047.89,2018-01-25
5206,5206,31759.55,5302.27,9251.54,27810.28,2023-07-29
5207,5207,47363.7,12269.45,5083.21,54549.94,2012-04-06
5208,5208,36259.84,11801.21,9358.34,38702.71,2021-10-09
5209,5209,86659.88,10491.05,6401.88,90749.05,2014-03-28
5210,5210,91478.24,17072.82,14914.07,93636.99,2024-10-20
5211,5211,94384.7,10510.1,10923.61,93971.19,2024-03-16
5212,5212,97710.99,12644.73,16193.86,94161.86,2014-03-16
5213,5213,39134.8,12016.34,5685.95,45465.19,2018-07-30
5214,5214,93448.78,14892.0,14066.62,94274.16,2012-12-27
5215,5215,99259.66,15938.32,17575.87,97622.11,2014-06-13
5216,5216,72867.57,20672.86,14898.9,78641.53,2016-04-27
5217,5217,69453.54,27186.24,11329.62,85310.16,2010-02-15
5218,5218,58063.98,5577.05,6927.69,56713.34,2013-09-06
5219,5219,21754.94,10365.45,5909.06,26211.33,2019-04-03
5220,5220,82500.27,15831.06,17660.46,80670.87,2011-03-07
5221,5221,41861.16,11627.64,6204.35,47284.45,2018-08-22
5222,5222,41077.64,8802.24,9311.6,40568.28,2011-03-09
5223,5223,27986.33,11073.38,9639.25,29420.46,2020-06-20
5224,5224,27062.13,14305.82,9220.1,32147.85,2021-03-11
5225,5225,97530.88,15300.45,14453.21,98378.12,2018-06-17
5226,5226,50728.17,5359.94,5770.87,50317.24,2016-06-05
5227,5227,21509.83,10239.12,8035.68,23713.27,2024-02-08
5228,5228,54707.05,5583.2,8472.8,51817.45,2023-01-22
5229,5229,48482.65,9851.88,6475.39,51859.14,2013-01-10
5230,5230,26423.35,6948.03,8955.48,24415.9,2016-05-20
5231,5231,40413.78,5665.87,7334.66,38744.99,2010-12-27
5232,5232,59459.03,21055.39,14354.18,66160.24,2013-12-10
5233,5233,90930.25,13898.85,14333.2,90495.9,2013-07-16
5234,5234,84595.64,26921.28,13281.75,98235.17,2015-07-27
5235,5235,76646.52,22484.93,12448.39,86683.06,2023-11-18
5236,5236,20979.37,5652.4,7970.15,18661.62,2021-09-05
5237,5237,52888.39,22438.8,15731.81,59595.38,2018-11-10
5238,5238,68284.6,20240.34,9578.72,78946.22,2023-03-18
5239,5239,51074.74,17870.43,9679.4,59265.77,2024-03-15
5240,5240,78551.84,25811.95,5127.94,99235.85,2021-10-13
5241,5241,54381.18,11218.4,8954.81,56644.77,2010-12-19
5242,5242,65018.7,12181.05,6168.76,71030.99,2015-11-01
5243,5243,20575.05,7115.44,8669.97,19020.52,2021-04-23
5244,5244,81641.9,19492.4,9578.27,91556.03,2021-04-18
5245,5245,36247.25,5731.23,9360.19,32618.29,2021-08-22
5246,5246,20272.53,13083.49,6540.47,26815.55,2011-06-13
5247,5247,73878.32,17994.3,6098.51,85774.11,2014-07-20
5248,5248,29340.66,13659.53,8261.15,34739.04,2015-06-22
5249,5249,57882.65,27093.38,14969.99,70006.04,2013-08-02
5250,5250,67320.03,24268.13,16051.44,75536.72,2013-12-01
5251,5251,59411.6,15092.7,5290.1,69214.2,2011-08-13
5252,5252,33120.95,5698.13,5008.66,33810.42,2020-09-15
5253,5253,50519.19,19656.28,9967.44,60208.03,2018-01-21
5254,5254,81382.79,26168.2,12187.58,95363.41,2013-03-28
5255,5255,37899.93,12315.97,8047.45,42168.45,2022-07-19
5256,5256,37995.51,6092.39,5834.68,38253.22,2010-08-16
5257,5257,94071.65,24189.81,18898.07,99363.39,2011-06-17
5258,5258,84416.8,25954.77,15331.1,95040.47,2012-01-01
5259,5259,27047.49,5215.22,9588.8,22673.91,2018-02-04
5260,5260,66054.56,24693.96,7951.11,82797.41,2016-12-14
5261,5261,65098.69,14255.8,5867.77,73486.72,2019-01-24
5262,5262,84381.71,19588.23,17158.64,86811.3,2024-09-13
5263,5263,24233.26,13504.36,7792.14,29945.48,2010-12-16
5264,5264,54096.83,14182.79,5290.18,62989.44,2020-02-01
5265,5265,51461.5,15647.88,9806.9,57302.48,2018-04-08
5266,5266,75574.66,25789.36,13039.28,88324.74,2011-05-18
5267,5267,54089.01,11469.13,9651.7,55906.44,2018-12-17
5268,5268,83365.27,29125.51,18184.0,94306.78,2018-02-27
5269,5269,57369.72,27533.41,17955.07,66948.06,2016-04-29
5270,5270,58416.91,15482.46,18197.3,55702.07,2020-11-17
5271,5271,24495.7,8752.69,6740.15,26508.24,2011-06-03
5272,5272,71272.43,22812.47,7549.44,86535.46,2016-03-11
5273,5273,45199.51,11119.12,9775.09,46543.54,2022-11-10
5274,5274,62476.88,24368.84,8156.21,78689.51,2011-03-06
5275,5275,53515.47,12205.56,8427.89,57293.14,2011-11-11
5276,5276,56112.09,28773.46,6272.35,78613.2,2015-04-04
5277,5277,25485.41,14247.38,5297.36,34435.43,2016-12-13
5278,5278,61669.81,23551.12,15923.97,69296.96,2021-06-12
5279,5279,93293.45,12193.0,9714.25,95772.2,2018-04-27
5280,5280,26397.07,8756.45,5785.7,29367.82,2012-08-12
5281,5281,62799.43,16294.17,13236.58,65857.02,2022-01-04
5282,5282,92839.34,22581.03,19313.35,96107.02,2022-07-24
5283,5283,65057.99,27650.91,19409.4,73299.5,2020-08-27
5284,5284,64920.49,19536.44,18307.22,66149.71,2017-05-25
5285,5285,26537.04,8264.91,7859.85,26942.1,2019-05-01
5286,5286,53684.43,13742.12,8347.32,59079.23,2013-01-30
5287,5287,55287.1,14961.11,8608.84,61639.37,2012-12-01
5288,5288,47818.34,7298.06,5467.73,49648.67,2020-08-29
5289,5289,84420.26,25662.72,19104.53,90978.45,2010-09-22
5290,5290,36891.29,5048.93,9840.76,32099.46,2013-12-30
5291,5291,92164.65,12286.6,12694.79,91756.46,2011-12-21
5292,5292,90411.67,10968.28,11705.36,89674.59,2021-09-17
5293,5293,60059.96,11991.39,8500.78,63550.57,2016-03-16
5294,5294,86198.35,19310.02,6469.09,99039.28,2019-04-07
5295,5295,25800.11,11713.6,9555.69,27958.02,2022-08-24
5296,5296,56116.87,7048.11,7219.04,55945.94,2024-04-17
5297,5297,54279.93,19905.62,13219.93,60965.62,2011-12-11
5298,5298,70232.78,20630.56,10214.91,80648.43,2019-02-05
5299,5299,77673.82,13671.62,12135.77,79209.67,2014-02-15
5300,5300,40704.92,7560.6,7165.59,41099.93,2018-06-04
5301,5301,40956.61,10714.47,5942.56,45728.52,2023-06-26
5302,5302,37853.27,11764.12,6921.44,42695.95,2024-02-13
5303,5303,98880.59,11062.43,18247.27,91695.75,2018-11-03
5304,5304,23285.78,7907.53,7115.97,24077.34,2018-01-31
5305,5305,86148.4,15210.89,12006.39,89352.9,2014-12-12
5306,5306,42813.27,5106.69,7626.55,40293.41,2019-02-14
5307,5307,64819.3,13142.07,15746.71,62214.66,2015-08-18
5308,5308,24171.73,13891.32,9822.44,28240.61,2012-07-30
5309,5309,70733.33,11024.3,12861.13,68896.5,2012-10-01
5310,5310,36293.0,10930.7,9863.65,37360.05,2016-10-21
5311,5311,78679.12,11572.79,19298.96,70952.95,2015-01-07
5312,5312,24139.97,12133.09,7038.98,29234.08,2024-10-06
5313,5313,88416.52,15558.81,5474.34,98500.99,2012-06-22
5314,5314,94341.43,18343.86,16826.1,95859.19,2018-03-15
5315,5315,68231.7,20656.43,8693.46,80194.67,2013-03-04
5316,5316,24775.35,13521.27,8123.95,30172.67,2017-08-11
5317,5317,66019.81,27792.19,14071.88,79740.12,2021-03-06
5318,5318,39049.19,6148.98,6416.85,38781.32,2010-05-27
5319,5319,53137.85,6034.3,6595.24,52576.91,2016-01-25
5320,5320,64409.5,12917.56,5093.18,72233.88,2020-10-03
5321,5321,64089.29,26664.52,18718.07,72035.74,2013-06-12
5322,5322,61687.04,20504.04,7478.03,74713.05,2015-11-13
5323,5323,23085.26,5447.68,7447.34,21085.6,2010-10-09
5324,5324,44257.15,13507.99,9763.51,48001.63,2022-10-15
5325,5325,50211.67,18786.16,17628.34,51369.49,2021-10-30
5326,5326,35374.91,6362.9,9565.36,32172.45,2023-10-14
5327,5327,64991.89,19458.91,16273.11,68177.69,2018-12-02
5328,5328,70865.73,21111.57,6336.13,85641.17,2017-07-27
5329,5329,82843.11,19043.51,19768.05,82118.57,2010-02-12
5330,5330,43295.25,8829.22,5672.83,46451.64,2021-11-06
5331,5331,24467.04,9994.87,8637.51,25824.4,2010-12-24
5332,5332,76746.57,11051.91,17151.31,70647.17,2024-02-14
5333,5333,51257.03,11086.16,11869.15,50474.04,2015-04-11
5334,5334,23378.57,7932.89,6446.06,24865.4,2019-12-14
5335,5335,30767.47,6865.7,5331.69,32301.48,2022-06-21
5336,5336,34600.54,8528.06,9685.09,33443.51,2019-01-10
5337,5337,47526.72,12743.07,6603.5,53666.29,2015-12-30
5338,5338,53578.58,19661.77,18829.11,54411.24,2012-05-17
5339,5339,58971.47,13202.5,9877.64,62296.33,2014-01-19
5340,5340,60047.38,27858.65,13302.01,74604.02,2022-07-11
5341,5341,39051.15,12629.16,7925.3,43755.01,2021-04-08
5342,5342,55426.08,14053.08,9725.51,59753.65,2014-05-25
5343,5343,58497.33,16880.42,8196.03,67181.72,2020-12-31
5344,5344,60273.04,17005.72,10485.31,66793.45,2016-05-23
5345,5345,57411.63,14693.72,19237.74,52867.61,2023-03-18
5346,5346,24174.16,12721.36,6066.93,30828.59,2016-10-04
5347,5347,71385.19,13926.31,13396.8,71914.7,2010-10-10
5348,5348,59510.44,26143.75,11076.08,74578.11,2016-09-19
5349,5349,91203.25,18822.24,18254.06,91771.43,2022-07-10
5350,5350,100202.18,10219.63,17652.84,92768.97,2022-02-08
5351,5351,73206.5,26116.25,9781.4,89541.35,2015-10-04
5352,5352,87678.02,21070.59,17547.45,91201.16,2014-04-30
5353,5353,50012.81,15316.75,18508.81,46820.75,2019-08-10
5354,5354,86976.44,10667.41,18326.84,79317.01,2013-09-18
5355,5355,20941.81,11111.24,5245.77,26807.28,2014-10-17
5356,5356,78176.45,11668.1,13404.43,76440.12,2020-11-10
5357,5357,74457.99,24622.06,6898.43,92181.62,2018-01-05
5358,5358,63722.8,11395.04,7094.04,68023.8,2020-02-11
5359,5359,24881.61,5419.52,5876.3,24424.83,2020-11-13
5360,5360,64589.15,29981.29,10614.78,83955.66,2018-04-09
5361,5361,79067.27,23311.92,18796.91,83582.28,2011-03-04
5362,5362,28670.74,13552.27,6709.63,35513.38,2019-04-22
5363,5363,46512.02,12133.35,5986.5,52658.87,2015-06-08
5364,5364,45027.03,9922.21,6000.07,48949.17,2014-10-12
5365,5365,33182.25,10028.85,8165.79,35045.31,2016-05-16
5366,5366,59009.96,23445.57,5429.67,77025.86,2022-09-23
5367,5367,80409.44,19280.83,17232.66,82457.61,2011-04-03
5368,5368,72389.47,21669.72,7617.67,86441.52,2024-05-21
5369,5369,35333.64,7703.87,5095.44,37942.07,2012-04-30
5370,5370,37780.94,13531.33,6365.7,44946.57,2022-02-03
5371,5371,47618.6,11164.22,6039.12,52743.7,2012-05-18
5372,5372,41541.13,9585.03,8971.71,42154.45,2010-02-02
5373,5373,50822.8,8229.86,8224.04,50828.62,2011-07-21
5374,5374,46093.66,12347.41,5886.76,52554.31,2016-10-14
5375,5375,41676.24,5041.94,6426.83,40291.35,2014-06-20
5376,5376,56323.71,26516.75,5475.91,77364.55,2016-08-03
5377,5377,33603.32,9492.84,7367.95,35728.21,2016-09-04
5378,5378,81077.46,22182.37,9357.26,93902.57,2022-07-16
5379,5379,33415.14,7175.17,8368.99,32221.32,2016-04-25
5380,5380,59116.61,14999.6,6632.98,67483.23,2023-04-12
5381,5381,52211.77,24514.37,5239.08,71487.06,2021-06-30
5382,5382,27919.15,13516.62,8404.39,33031.38,2021-04-04
5383,5383,66429.88,23973.96,6146.37,84257.47,2017-09-02
5384,5384,60803.08,23359.14,18186.08,65976.14,2018-06-02
5385,5385,22128.18,5781.7,7494.23,20415.65,2013-08-29
5386,5386,42670.94,10204.68,9335.23,43540.39,2013-08-19
5387,5387,58403.71,12138.42,7341.03,63201.1,2013-01-10
5388,5388,34220.86,5328.71,8635.78,30913.79,2021-03-17
5389,5389,63085.17,18161.48,5865.39,75381.26,2020-10-27
5390,5390,48643.69,5593.3,6477.02,47759.97,2022-06-21
5391,5391,22127.05,10180.66,5803.86,26503.85,2017-09-04
5392,5392,89270.66,23178.91,18989.3,93460.27,2010-02-20
5393,5393,20695.89,12220.06,7340.98,25574.97,2015-04-22
5394,5394,82489.98,11708.28,10170.39,84027.87,2019-08-20
5395,5395,51625.44,5917.95,6586.49,50956.9,2010-10-25
5396,5396,74714.39,22659.5,18193.48,79180.41,2018-01-26
5397,5397,52507.64,10186.43,13882.62,48811.45,2019-10-23
5398,5398,51102.12,20220.95,19813.27,51509.8,2020-01-11
5399,5399,25924.21,6119.68,5057.06,26986.83,2018-12-20
5400,5400,30463.65,14760.4,7669.37,37554.68,2014-07-10
5401,5401,98207.21,13232.31,11916.46,99523.06,2010-12-10
5402,5402,24639.46,5425.67,5912.13,24153.0,2015-12-22
5403,5403,79150.94,18235.57,13396.9,83989.61,2013-11-02
